He is a man of fiery passions.,OTHER,EMOTIONALLY INTENSE IS HOT
The argument really heated up when she accused him of losing the car on purpose.,OTHER,EMOTIONALLY INTENSE IS HOT
She's lukewarm about him.,OTHER,EMOTIONALLY MILD IS EXPERIENCING MILD TEMPERATURE
You have to set your jealousy aside.,OTHER,EMOTIONS ARE OBJECTS
He hid his love from her.,OTHER,EMOTIONS ARE OBJECTS
He's filled with jealousy.,OTHER,EMOTIONS ARE SUBSTANCES
She's overflowing with love.,OTHER,EMOTIONS ARE SUBSTANCES
"Democrats Push Through Historic, Controversial Health Care Legislation",OTHER,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
The Senate voted 92-5 Tuesday to move the bill forward to a full vote later this week.,OTHER,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
We are reaching the end of the house-buying process.,OTHER,END OF AN ACTION IS THE END OF A PATH
"Finally, all my educational goals are in reach.",OTHER,END OF AN ACTION IS THE END OF A PATH
We are entering the last stages of filing for bankruptcy.,OTHER,END OF AN ACTION IS THE END OF A PATH
The welfare queens will suck this nation's coffers dry.,OTHER,ENTITLEMENT HOLDERS ARE LEECHES
"The ""takers"" in this society are leeches on the success of job creators.",OTHER,ENTITLEMENT HOLDERS ARE LEECHES
The oil spill has caused a shock to the environment.,OTHER,ENVIRONMENTAL HARM IS PHYSICAL INJURY
Smog pollution is an environmental malaise.,OTHER,ENVIRONMENTAL HARM IS PHYSICAL INJURY
Ecologists are nursing the Bay back to health.,OTHER,ENVIRONMENTAL HARM IS PHYSICAL INJURY
"In economic development, the equivalent of having a level playing field is equality of access to basic services.",OTHER,EQUALITY IS BEING ON THE SAME VERTICAL LEVEL
It's what's on the inside that counts.,OTHER,ESSENTIAL IS INTERNAL
She only has surface charm.,OTHER,ESSENTIAL IS INTERNAL
The Bible clearly teaches that our struggle to live righteously is a struggle against the dark forces of Satan that seeks to rule us.,OTHER,EVIL IS DARK
The dodo disappeared in the 1600s.,OTHER,EXISTENCE IS VISIBILITY
All the bridges that used to span this river are now gone.,OTHER,EXISTING IS BEING PHYSICALLY AT THIS LOCATION
I can feel a headache approaching,OTHER,EXPERIENCED STATE IS A PROXIMATE OBJECT
My symptoms went away.,OTHER,EXPERIENCED STATE IS A PROXIMATE OBJECT
I'm in love.,OTHER,EXPERIENCING A STATE IS BEING AT A LOCATION
She's out of her depression.,OTHER,EXPERIENCING A STATE IS BEING AT A LOCATION
She's close to insanity.,OTHER,EXPERIENCING A STATE IS BEING AT A LOCATION
"When at rest, the computer goes into hibernation.",OTHER,EXPERIENCING A STATE IS BEING AT A LOCATION
He's at an advanced stage in his studies.,OTHER,EXPERIENCING A STATE IS BEING AT A LOCATION
What state is the project in?,OTHER,EXPERIENCING A STATE IS BEING AT A LOCATION
I have a headache.,OTHER,EXPERIENCING A STATE IS POSSESSING AN OBJECT
Should Welfare parasites be allowed to bleed working Americans for the rest of their lives without attempting to help themselves?,OTHER,EXPLOITATION OF RESOURCES IS A PARASITIC INFECTION
"Again, if by any chance, we should ultimately win out in such a war, what would it cost us in treasure and in blood?",OTHER,FINANCIAL RESOURCES ARE PHYSICAL RESOURCES
She gave him a push.,OTHER,FORCE TRANSFER IS OBJECT TRANSFER
He gave me a vicious kick.,OTHER,FORCE TRANSFER IS OBJECT TRANSFER
A large force is needed to move a heavy object.,OTHER,FORCES ARE OBJECTS
You should form your words carefully.,OTHER,FORMING WORDS IS SHAPING
This is a well-crafted sentence.,OTHER,FORMING WORDS IS SHAPING
Promises should be articulated clearly.,OTHER,FORMING WORDS IS SHAPING
Break out of your daily routine.,OTHER,FREEDOM OF ACTION IS THE LACK OF IMPEDIMENTS TO MOVEMENT
Workers of the world throw off your chains!,OTHER,FREEDOM OF ACTION IS THE LACK OF IMPEDIMENTS TO MOVEMENT
Do I need to spell it out for you?,OTHER,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
The theory is spelled out in chapter 4.,OTHER,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
Follow the letter of the law.,OTHER,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
"With a heavy Republican majority, Congress churned out bill after bill.",OTHER,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"With a unified House and Senate, the well-oiled gears of government turn smoothly.",OTHER,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"""I look forward to helping keep the legislative wheels turning smoothly in our 105-day session""",OTHER,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
Cloture would make the legislative gears turn smoothly.,OTHER,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
The servers are back up after having been down for days.,OTHER,FUNCTIONALITY IS VERTICALITY
Our President will chart a path to prosperity.,OTHER,FUTURE OF A NATION IS PATH OF BOAT
We will navigate the choppy waters of recession into smooth fiscal sailing.,OTHER,FUTURE OF A NATION IS PATH OF BOAT
'Pakistan's economy has ability to navigate through choppy waters',OTHER,FUTURE OF A NATION IS PATH OF BOAT
The rebels wrested control of the capital city from the ruling party in a bloody coup.,OTHER,GAINING POWER IS GAINING A POSSESSION
Congress moved quickly to avoid a governmental shutdown.,OTHER,GOVERNING ACTION IS MOTION
The state took a big step toward banning assault weapons.,OTHER,GOVERNING ACTION IS MOTION
The legislature is considering an alternative approach to deficit reduction.,OTHER,GOVERNING ACTION IS MOTION
Postal Service bill faces roadblocks,OTHER,GOVERNING ACTION IS MOTION
"As citizens, we must work together with our government to advance the good of our nation.",OTHER,GOVERNMENT AND CITIZENS ARE PARTNERS
"The poor deserve a hand up, not a handout.",OTHER,GOVERNMENT ASSISTANCE IS A HANDOUT
"The government shouldn't just give handouts, it needs to encourage people to get jobs instead.",OTHER,GOVERNMENT ASSISTANCE IS A HANDOUT
...trapping so many people in state dependency robs them of their human dignity.,OTHER,GOVERNMENT ASSISTANCE IS A TRAP
[T]he federal government's welfare assistance programs intended to help those in need instead effectively trap people into dependence,OTHER,GOVERNMENT ASSISTANCE IS A TRAP
Our country's poor are addicted to welfare.,OTHER,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
We have a nation of welfare addicts who will always depend on the government for their next fix.,OTHER,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
The poor in our country need a boost up.,OTHER,GOVERNMENT ASSISTANCE IS SUPPORT
"In times of need, the impoverished should be able to lean on our government for support.",OTHER,GOVERNMENT ASSISTANCE IS SUPPORT
We need welfare as a safety net.,OTHER,GOVERNMENT ASSISTANCE IS SUPPORT
The western world is drowning in an ocean of debt unlike anything the world has ever seen before,OTHER,GOVERNMENT DEBT IS OCEAN
The government was toppled.,OTHER,GOVERNMENT FUNCTIONALITY IS VERTICALITY
The government fell.,OTHER,GOVERNMENT FUNCTIONALITY IS VERTICALITY
This responsibility falls squarely on the shoulders of the government.,OTHER,GOVERNMENT INSTITUTION IS A BODY
"If the injustice is part of the necessary friction of the machine of government, let it go, let it go: perchance it will wear smooth--certainly the machine will wear out. If the injustice has a spring, or a pulley, or a rope, or a crank, exclusively for itself, then perhaps you may consider whether the remedy will not be worse than the evil; but if it is of such a nature that it requires you to be the agent of injustice to another, then I say, break the law. Let your life be a counter-friction to stop the machine. What I have to do is to see, at any rate, that I do not lend myself to the wrong which I condemn.",OTHER,GOVERNMENT INSTITUTION IS A MACHINE
"They had elected him (Jackson) to conduct the Government and to keep and remove its moneys, and he meant to do so on the principle that it was a simple machine.",OTHER,GOVERNMENT INSTITUTION IS A MACHINE
Rising food prices can topple governments,OTHER,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
Afghanistan's government could collapse after 2014.,OTHER,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
One of the worst-run businesses in the United States is also the largest business in the nation. The federal government is in financial disarray. It spends more than it makes and its investments are not based on sound financial principles.,OTHER,GOVERNMENT IS A BUSINESS
,NONE,POLITICAL UNREST IS A WILDFIRE
I believe in personal responsibility and the government shouldn't be a babysitter but I also believe in compassion for less advantageous people.,OTHER,GOVERNMENT IS A CHILDCARE PROVIDER
"Can I decide what size soda I want to drink? No, that’s the nanny state’s job.",OTHER,GOVERNMENT IS A CHILDCARE PROVIDER
"Once the stage has been set, radical surgery will be required to actually remove the malignant tumor that Cancerous Government has become.",OTHER,GOVERNMENT IS A DISEASE
to promote his fantasy that big government can cure our nation's ills.,OTHER,GOVERNMENT IS A DOCTOR
The Syrian government is driving Syria into a dangerous zone.,OTHER,GOVERNMENT IS A DRIVER
The current Japanese government is steering the country toward Socialism.,OTHER,GOVERNMENT IS A DRIVER
"Signal left, turn right: central rhetoric and local reform in China.",OTHER,GOVERNMENT IS A DRIVER
"""In my view, the federal government should lead the way.  The bill we’ve introduced requires the federal government to increase its use of renewable electricity and reduce its overall energy consumption in federal buildings, both new and old.  We can’t expect consumers to embrace energy efficient technology if their government does not do the same.""",OTHER,GOVERNMENT IS A LEADER
Parents are so uneducated about health that they will follow the government down any misguided path.,OTHER,GOVERNMENT IS A LEADER
Big Father: The Government as Parent,OTHER,GOVERNMENT IS A PARENT
"Doctrine of Parens Patriae."" Parens Patriae means literally, ""parent of the country."" It refers traditionally to the role of STATE as sovereign and guardian of persons under legal disability.",OTHER,GOVERNMENT IS A PARENT
The government is infected with corruption.,OTHER,GOVERNMENT IS A PATIENT
We must cure our ailing democracy with an infusion of new politicians.,OTHER,GOVERNMENT IS A PATIENT
"The US government loves you. In fact, it loves you so much that it’s willing shackle your legs together. Just to protect you – tough love, baby. Now, it may hurt a bit but just try to breathe through the pain. Remember – it hurts the government more than it hurts you.",OTHER,GOVERNMENT IS A PERSON
"A proper government is only a policeman, acting as an agent of man’s self-defense, and, as such, may resort to force only against those who start the use of force.",OTHER,GOVERNMENT IS A POLICEMAN
The government should cater to the needs of its citizens.,OTHER,GOVERNMENT IS A SERVANT
Citizen Sheep Government Shepherds,OTHER,GOVERNMENT IS A SHEPHERD
"Such a power does not destroy, but it prevents existence; it does not tyrannize, but it compresses, enervates, extinguishes, and stupefies a people, till each nation is reduced to nothing better than a flock of timid and industrious animals, of which the government is the shepherd.",OTHER,GOVERNMENT IS A SHEPHERD
Obama and the Progressives do not believe this. They believe they must decide what is best. In their view Americans are sheep and they are the shepherd.,OTHER,GOVERNMENT IS A SHEPHERD
"There can be no doubt that the federal government is the new slave master, something the Founding Fathers warned us against.",OTHER,GOVERNMENT IS A SLAVE MASTER
Withered government: leave it to the rich,OTHER,GOVERNMENT IS AN ORGANISM
"“Government is not a machine, but a living thing. It falls, not under the theory of the universe, but under the theory of organic life. It is accountable to Darwin, not to Newton. It is modified by its environment, necessitated by its tasks, shaped to its functions by the sheer pressure of life. No living thing can have its organs offset against each other, as checks, and live.""",OTHER,GOVERNMENT IS AN ORGANISM
"Government should be a referee, not an active player",OTHER,GOVERNMENT IS REFEREE
"Obama, Dems flex muscles on energy policy as platform embraces options",OTHER,GOVERNMENT POWER IS BODILY STRENGTH
China Using Government Muscle to Turbo Charge its Auto Industry,OTHER,GOVERNMENT POWER IS BODILY STRENGTH
India government regains its muscle with reforms,OTHER,GOVERNMENT POWER IS BODILY STRENGTH
All these rules and regulations are obstacles to innovation.,OTHER,GOVERNMENT REGULATION IS A BARRIER
The burdens of regulation on corporations hold down their profit margins.,OTHER,GOVERNMENT REGULATION IS A BURDEN
The restrictive regulations are holding back innovation.,OTHER,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
Any greater government regulation will only handcuff the industry and reduce the significant benefits hedge funds offer to the markets.,OTHER,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
The entrepreneur was suffocated by the all the onerous regulations he had to follow.,OTHER,GOVERNMENT REGULATION IS SUFFOCATION
Small business in the United States is literally being suffocated by red tape.,OTHER,GOVERNMENT REGULATION IS SUFFOCATION
Gun control is an assault on our civil liberties.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING
Every new bill the President proposes chips away at our freedoms.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
Imposing martial law will undermine the very foundations of democracy.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
The government overstepped a line when they proposed wiretapping citizens' phone lines.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Gay marriage is encroaching on our religious freedoms.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Overturning Roe v. Wade would steal away our right to privacy.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS THEFT
,NONE,POLITICAL UNREST IS A WILDFIRE
The government's move to censor the internet is trampling all over our rights to free speech and freedom of the press.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRAMPLING ON AN OBJECT
These gay marriage laws have invaded our religious rights.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
The government needs to stay out of my bedroom.,OTHER,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
We need to strengthen our civil liberties.,OTHER,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS STRENGTHENING AN OBJECT
The government must shore up support for our religious freedoms.,OTHER,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS SUPPORTING A PHYSICAL STRUCTURE
House Democrats and Republicans moved closer to agreeing on a budget today.,OTHER,GOVERNMENTAL AGREEMENT IS PHYSICAL PROXIMITY
He salivated with the thought of earning more money.,OTHER,GREED IS HUNGER
The robber baron hungered for even greater profits.,OTHER,GREED IS HUNGER
This group contains twenty members.,OTHER,GROUPS ARE CONTAINERS
There are twenty members in this group.,OTHER,GROUPS ARE CONTAINERS
"Earth is part of the group of ""terrestrial"" planets.",OTHER,GROUPS ARE PART-WHOLE STRUCTURES
The Milky Way belongs to a cluster of galaxies.,OTHER,GROUPS ARE POSSESSORS
Our galaxy has at least 100 billion planets.,OTHER,GROUPS ARE POSSESSORS
She guided him through the problem.,OTHER,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She walked him through the analysis.,OTHER,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She led him through the rough parts of the course.,OTHER,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
the gun lobby has squashed federal funding,OTHER,GUN CONTROL ADVOCACY IS PHYSICAL HARM
oppressive shackles of gun control,OTHER,GUN CONTROL IS PHYSICAL RESTRAINT
gun control sickness,OTHER,GUN CONTROL REGULATION IS A DISEASE
saddle the American people with gun control,OTHER,GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
gun control trap,OTHER,GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
Cynicism has killed the gun-control debate,OTHER,GUN DEBATE IS A LIVING ENTITY
cancerous gun violence,OTHER,GUN VIOLENCE IS A PHYSICAL AFFLICTION
plague of gun violence,OTHER,GUN VIOLENCE IS A PHYSICAL AFFLICTION
‘America’s gun disease is a national security issue’,OTHER,GUNS ARE A DISEASE
avalanche of guns,OTHER,GUNS ARE A NATURAL DISASTER
"The primary reason Americans are addicted to guns is due to the National Rifle Association's very effective — and immoral — campaign to instill fear into the heart of our citizens, which has paralyzed the soul of America.",OTHER,GUNS ARE DRUGS
altar of gun ownership,OTHER,GUNS ARE OBJECTS OF WORSHIP
worship guns,OTHER,GUNS ARE OBJECTS OF WORSHIP
glorify firearms,OTHER,GUNS ARE OBJECTS OF WORSHIP
gun-infested state,OTHER,GUNS ARE PESTS
I'm soaring with joy.,OTHER,HAPPINESS IS VERTICALITY
His spirits fell.,OTHER,HAPPINESS IS VERTICALITY
That boosted my spirits.,OTHER,HAPPY IS UP
My spirits rose.,OTHER,HAPPY IS UP
You're in high spirits.,OTHER,HAPPY IS UP
Thinking about her always gives me a lift.,OTHER,HAPPY IS UP
He's at the peak of health.,OTHER,HEALTH IS UP
He's in top shape.,OTHER,HEALTH IS UP
He's down with the flu.,OTHER,HEALTH IS VERTICALITY
Our work in the African continent [. . .] is supported by Tear Fund,OTHER,HELP IS PHYSICAL SUPPORT
Our conservation program needs your support.,OTHER,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,OTHER,HELP IS PHYSICAL SUPPORT
He's gone over my head to the top supervisor.,OTHER,HIERARCHY IS A VERTICAL STRUCTURE
He has a lofty position.,OTHER,STATUS IS VERTICALITY
He'll rise to the top.,OTHER,HIGH STATUS IS UP
He's at the peak of his career.,OTHER,HIGH STATUS IS UP
He's climbing the ladder of success.,OTHER,HIGH STATUS IS UP
In that community there is little opportunity for upward mobility.,OTHER,HIGH STATUS IS UP
They are at the bottom of the social hierarchy.,OTHER,HIGH STATUS IS UP
She fell in status.,OTHER,STATUS IS VERTICALITY
"This is what happens when science serves up facts more indigestible than evolution. We end up with a society where the masses live in outright ignorance and denial, while the dominant institutions, thanks to market and political expediency, continually reorganize themselves around actionable intelligence as it comes in.",OTHER,IDEAS ARE FOOD
Food for thought nust be appetizing. Chemistry students usually can write acceptable exposition if they know good writing is expected,OTHER,IDEAS ARE FOOD
You'd need an electron microscope to find the point of this essay.,OTHER,IDEAS ARE OBJECTS
The theory of relativity gave birth to an enormous number of ideas in physics.,OTHER,IDEAS ARE PEOPLE
He is the father of modern biology.,OTHER,IDEAS ARE PEOPLE
Whose brainchild was that?,OTHER,IDEAS ARE PEOPLE
Look at what his ideas have spawned.,OTHER,IDEAS ARE PEOPLE
Those ideas died off in the Middle Ages.,OTHER,IDEAS ARE PEOPLE
His ideas will live on forever.,OTHER,IDEAS ARE PEOPLE
Cognitive psychology is still in its infancy.,OTHER,IDEAS ARE PEOPLE
That's an idea that ought to be resurrected.,OTHER,IDEAS ARE PEOPLE
He breathed new life into that idea.,OTHER,IDEAS ARE PEOPLE
I have an idea.,OTHER,IDEAS ARE POSSESSIONS
She gave me a good idea.,OTHER,IDEAS ARE POSSESSIONS
Keep your opinion to yourself!,OTHER,IDEAS ARE POSSESSIONS
Shatter the rules of the market economy,OTHER,ILLEGAL ACTIVITY IS BREAKING A PHYSICAL OBJECT
He's a crooked politician.,OTHER,IMMORAL IS CROOKED
The consequence of idolatry is the moral disintegration of human society.,OTHER,IMMORALITY IS DEGENERATION
'It’s sick and disgusting that a painting like this can go on show so soon after my daughter was murdered.,OTHER,IMMORALITY IS DISEASE
,NONE,POLITICAL UNREST IS A WILDFIRE
A big part of this mission was not to contaminate the planet with Earth organisms.,OTHER,IMPORTANCE IS SIZE
Texaco is a relatively small player in the California gasoline market but a bigger factor in the Eastern states that want to follow California's lead.,OTHER,IMPORTANCE IS SIZE
That's a lightweight issue.,OTHER,IMPORTANCE IS WEIGHT
This is a substantive / substantial problem for us.,OTHER,IMPORTANCE IS WEIGHT
The issue is central to these negotiations.,OTHER,IMPORTANT IS CENTRAL
"The World Bank has issued its latest index of corruption and transparency. The world’s largest democracy, India, is looking a bit red-faced.",OTHER,INABILITY TO EVALUATE GOVERNMENT IS INABILITY TO SEE
"Bloomberg Goes to Washington to Push Gun Laws, but Senate Has Other Ideas",OTHER,INCITING GOVERNING ACTION IS FORCED MOVEMENT
Livingston County judge: Cuomo administration steamrolled lawmakers on gay marriage vote,OTHER,INCITING GOVERNING ACTION IS FORCED MOVEMENT
"As It Opens to Outsiders, Cuba Is Infected by Crime",OTHER,INCREASE IN CRIME IS SPREAD OF DISEASE
"Stay up to date on Sunlight’s work in D.C., throughout the country and around the world, as well as the latest open government, transparency and technology news.",OTHER,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING LIGHT
"Increasing transparency in government (title of article, International Journal on World Peace)",OTHER,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING TRANSPARENCY
,NONE,POLITICAL UNREST IS A WILDFIRE
"Debt, debt, debt; we're drowning in it. This morning, the Office for National Statistics published the latest estimates of public sector borrowing. Though borrowing is falling faster than anticipated, thanks to the fact that spending cuts are finally beginning to kick in, the national debt has risen to 64.2 per cent of GDP. More significantly, we now owe more than £1 trillion, or around £16,000 for every person in the country.",OTHER,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL
"The point, however, is that saying that government is inefficient because it does not turn a profit is the equivalent of saying that Peyton Manning is a poor quarterback because he doesn’t hit enough home runs. He’s not supposed to.",OTHER,INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS
"The business of municipal government is, in general, the most poorly managed business in the world.",OTHER,INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS
"Tax Revolt: The Rebellion Against an Overbearing, Bloated, Arrogant, and Abusive Government",OTHER,INEFFICIENT GOVERNMENT IS A BLOATED BODY
Tom Barrett: Put state government on a diet,OTHER,INEFFICIENT GOVERNMENT IS A BLOATED BODY
,NONE,POLITICAL UNREST IS A WILDFIRE
The upwardly mobile are moving into nicer neighborhoods.,OTHER,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS
Moving up the social ladder: The bottom rung vs the top rung,OTHER,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS
Germany Leads the World,OTHER,INFLUENTIAL NATIONS ARE LEADERS
China leads successful wildlife crime crackdown,OTHER,INFLUENTIAL NATIONS ARE LEADERS
The detective couldn't get much information out of the partial shoe print.,OTHER,INFORMATION IS CONTENTS
Tree rings contain the story of the region.,OTHER,INFORMATION IS CONTENTS
It was years before the fossils yielded any valuable information.,OTHER,INFORMATION IS CONTENTS
Senate Republicans blocked legislation Wednesday that would have established a  billion jobs program putting veterans back to work tending to the country's federal lands and bolstering local police and fire departments.,OTHER,INHIBITTING ENACTMENT OF LEGISLATION IS IMPEDING MOTION
This mini-controversy erupted when Republicans introduced a string of amendments in a final effort to obstruct passage of the reconciliation bill.,OTHER,INHIBITTING ENACTMENT OF LEGISLATION IS IMPEDING MOTION
"Religious institutions are businesses, the sermons are infomercials, the verse are nothing but commercial slogans.",OTHER,INSTITUTION IS A BUSINESS
"Institutions Are Businesses, Too",OTHER,INSTITUTION IS A BUSINESS
"Society’s great institutions are factories of ideas, regularly churning out new frameworks, insights, and understanding.",OTHER,INSTITUTION IS A FACTORY
"In this view, educational instititions are factories that take less productive workers as their raw materials, apply doses of training, and create more productive workers as outputs.",OTHER,INSTITUTION IS A FACTORY
"More especially, the analogy mentioned between institutions and machines must not be interpreted as proposing the theory that institutions are machines—in some essentialist sense.",OTHER,INSTITUTION IS A MACHINE
I would venture to conclude from this that institutions are vehicles of subcultures driven by groups of people with a common destination,OTHER,INSTITUTION IS A VEHICLE
"May 27, 2011 – The “health” of an institution is measured by the effectiveness of its organization and mission, and also by how well it plans for the future.",OTHER,INSTITUTION IS AN ORGANISM
,NONE,POLITICAL UNREST IS A WILDFIRE
The Crumbling Walls of the Roman Catholic Church,OTHER,INSTITUTIONS ARE BUILDINGS
Institutional reform,OTHER,INSTITUTIONS ARE BUILDINGS
"Their practices and policies have put them right in the cross hairs and it is only a matter of time before someone pulls the trigger. When that happens, one will be left to wonder whether it is a suicide, a homicide or a mercy killing.",OTHER,INSTITUTIONS ARE PEOPLE
Trading has really heated up this week.,OTHER,INTENSITY OF ACTIVITY IS HEAT
He has an appetite for learning.,OTHER,INTEREST IN IDEAS IS APPETITE FOR FOOD
He has an insatiable curiosity.,OTHER,INTEREST IN IDEAS IS APPETITE FOR FOOD
She's the kind of person you always need to sugar-coat it for to get her to do anything.,OTHER,INTERESTING IDEAS ARE APPETIZING FOODS
France has close ties to former colony Tunisia,OTHER,INTERNATIONAL ASSOCIATION IS CONNECTION
Japan's Spat With China Takes Big Toll on Tourism,OTHER,INTERNATIONAL DISAGREEMENTS ARE QUARRELS
,NONE,POLITICAL UNREST IS A WILDFIRE
Which country is your country's best friend?,OTHER,INTERNATIONAL RELATIONS ARE INTERPERSONAL RELATIONSHIPS
,NONE,POLITICAL UNREST IS A WILDFIRE
Emigration has threatened to unravel the fabric of this small society.,OTHER,INTERRELATEDNESS IS PHYSICAL INTERCONNECTEDNESS
The chairman has managed to weave together quite a coalition,OTHER,INTERRELATEDNESS IS PHYSICAL INTERCONNECTEDNESS
"Feb 24, 2007 – A judge is often thought of in terms of a referree. But can a judge really be as objective as a sporting umpire?",OTHER,JUDGES ARE SPORTS REFEREES
I see what you mean.,OTHER,KNOWING IS SEEING
Something doesn't smell quite right here.,OTHER,KNOWING IS PERCEIVING
Listen to what your father tells you.,OTHER,KNOWING IS PERCEIVING
"I have no idea what my friends are doing, they've kept me completely in the dark.",OTHER,KNOWING IS PERCEIVING
I see what you mean.,OTHER,KNOWING IS SEEING
"I've almost got an idea, but I can't quite put my finger on it.",OTHER,KNOWING IS TOUCHING
I could never put my finger on what the problem was. I felt crazy at times and there were so many times that I would approach him with a very well-thought out ...,OTHER,KNOWING IS TOUCHING
"Aug 25, 2010 – And so, two of the main pillars of our democracy—a free press and the courts—will be assailed at the same time.",OTHER,LAW ENFORCEMENT IS SUPPORTING A STRUCTURE
How to Build A Law,OTHER,LAWS ARE OBJECTS
dismantle gun laws,OTHER,LAWS ARE PHYSICAL STRUCTURES
Out of these discussions will grow legislation of farreaching importance.,OTHER,LAWS ARE PLANTS
"Obama is the head of the country, whether some people don't like democracy or not.",OTHER,LEADER OF A NATION IS HEAD OF BODY
The president drove the nation into a ditch.,OTHER,LEADING A NATION IS DRIVING A VEHICLE
Obama on GOP: 'They Drove The Country Into A Ditch...Now They Want The Keys Back',OTHER,LEADING A NATION IS DRIVING A VEHICLE
Where was he when he drove our country off a cliff?,OTHER,LEADING A NATION IS DRIVING A VEHICLE
The president is steering the country into unknown waters.,OTHER,LEADING A NATION IS STEERING A BOAT
This gives me a great idea!,OTHER,LEARNING IS ACQUIRING
I got a much better idea of what was going on after the last meeting.,OTHER,LEARNING IS ACQUIRING
"She had acquired an intimate knowledge of the terrain, which now helped her to travel quickly.",OTHER,LEARNING IS ACQUIRING
Her experience gave her a great deal of knowledge.,OTHER,LEARNING IS ACQUIRING
"Congress is producing little this election year that will become law, yet both parties are churning out bills designed to make the other side look bad.",OTHER,LEGISLATIVE ACTIVITY IS MAKING OBJECTS
Her temperature is going down.,OTHER,LESS IS DOWN
She has very little money.,OTHER,LESS IS SMALL
The number of available parking spaces continues to shrink.,OTHER,LESS IS SMALL
She hasn't gone as far in life as her parents had hoped.,OTHER,LIFE IS A JOURNEY
His life has taken a good course.,OTHER,LIFE IS A JOURNEY
I go where my path leads me.,OTHER,LIFE IS A JOURNEY
I go where my path leads me.,OTHER,LIFE IS A JOURNEY
"As I've traveled through life, I've made a lot of friends along the way.",OTHER,LIFE IS A JOURNEY
"He has changed his direction in life, and taken a more spiritual path.",OTHER,LIFE IS A JOURNEY
It's time to take the next big step in my life.,OTHER,LIFE IS A SEQUENCE OF MOTIONS
"During the Democratic primary in 2008, John Edwards came out swinging but was swiftly knocked out of the election.",OTHER,LOSING AN ELECTION IS LOSING A BOXING MATCH
"While Perry appeared to be the frontrunner, Romney came out ahead in the GOP primary.",OTHER,LOSING AN ELECTION IS LOSING A RACE
"In the presidential race of 2008, John McCain came up short.",OTHER,LOSING AN ELECTION IS LOSING A RACE
"During the Republican primary, several candidates jockeyed for the frontrunner position, but Huntsman quickly fell behind and bowed out.",OTHER,LOSING AN ELECTION IS LOSING A RACE
"It was a hard-fought battle, but in the end Romney didn't have the numbers to overpower Obama.",OTHER,LOSING AN ELECTION IS LOSING A WAR
"While at first the numbers were on his side, eventually Gore had to admit defeat to Bush in 2000.",OTHER,LOSING AN ELECTION IS LOSING A WAR
He is low on the totem pole.,OTHER,LOW STATUS IS DOWN
The engine is dying; we need to repair it.,OTHER,MACHINES ARE PEOPLE
"Before we draw any conclusions, we must weigh both sides of the issue.",OTHER,MAKING A DECISION IS WEIGHING
