Out of these discussions will grow legislation of farreaching importance.,ACCEPTING IS SWALLOWING,LAWS ARE PLANTS
The solution only created more problems.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,CREATING IS MAKING
Crime has infected communities everywhere.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,CRIME IS A DISEASE
Crime is a beast ravaging the city.,EXPERIENCING AN ECONOMIC STATUS IS BEING AT A LOCATION,CRIME IS AN ANIMAL
He attacked the speaker with harsh words of criticism.,CRITICIZING IS ATTACKING,CRITICIZING IS ATTACKING
Obama and Romney Strike Blows Over Benghazi,ACTION IS BEING IN A LOCATION,DEBATING IS ONE-ON-ONE PHYSICAL FIGHTING
Credit card debt has been growing significantly,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,DEBT IS AN ORGANISM
,NONE,POLITICAL UNREST IS A WILDFIRE
Debt is holding me back from reaching my goals.,IMPEDIMENTS TO ACTION ARE PHYSICAL IMPEDIMENTS TO MOTION,DEBT IS PHYSICAL IMPEDIMENTS TO MOTION
He is far more intelligent than he looks.,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL,DEGREE IS DISTANCE ALONG A PATH
He is a person of very high moral standards.,BEING WEALTHY IS BEING AT A HIGH LOCATION,DEGREE OF MORALITY IS PHYSICAL HEIGHT
"To us, culture and spirituality are very close concepts.",DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION,DEGREE OF SIMILARITY IS DEGREE OF PROXIMITY
fledgling democracy,UNDERSTANDING IS DIGESTING,DEMOCRACY IS A BIRD
democracy spreads its wings,ACCEPTING IS SWALLOWING,DEMOCRACY IS A BIRD
plant the seeds of democracy,DEMOCRACY IS A PLANT,DEMOCRACY IS A PLANT
democracy blossoms,GAINING POWER IS GAINING A POSSESSION,DEMOCRACY IS A PLANT
democracy for sale,BEING IN A MIDDLE CLASS IS BEING IN THE MIDDLE OF A SCALE,DEMOCRATIC IDEOLOGY IS A COMMODITY
He's drooling over a new car.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,DESIRE IS HUNGER
He hungered for her attention.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,DESIRE IS HUNGER
Tips on how to cultivate openness to change.,CAUSED INABILITY TO ACT IS PREVENTION OF MOTION ALONG A PATH,DEVELOPING AN ATTRIBUTE IS CULTIVATION
"To be cool, you have to wear your overalls this way.",UNDERSTANDING IS DIGESTING,DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION
She solved the problem a different way.,OTHER,DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION
Do it any way you can.,OPPORTUNITIES ARE LOCATIONS,DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION
However you want to go about repairing it is fine with me.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION
Our project has hit a roadblock.,ANGER IS PRESSURE IN A CONTAINER,DIFFICULTIES ARE IMPEDIMENTS TO MOVEMENT
What's holding you back from pursuing your dreams?,ACHIEVING A PURPOSE IS REACHING A DESTINATION,DIFFICULTIES ARE IMPEDIMENTS TO MOVEMENT
They faced some tough problems at the beginning of their marriage but got over them quickly.,INFORMATION IS CONTENTS,DIFFICULTIES ARE IMPEDIMENTS TO MOVEMENT
We have a lot of hurdles to get over in our relationship.,ANGER IS PRESSURE IN A CONTAINER,DIFFICULTIES IN A ROMANTIC RELATIONSHIP ARE IMPEDIMENTS TO MOTION ALONG A PATH
Recently enacted policies provide cover for companies engaged in illicit activities.,ABILITY TO EVALUATE IS ABILITY TO SEE,DIFFICULTIES IN KNOWING ARE VISUAL OBSTRUCTIONS
My life is going nowhere - I'm just spinning my wheels.,THINKING IS MOVING,DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH
This is a very hard problem to solve.,DIFFICULTY IS HARDNESS,DIFFICULTY IS HARDNESS
I have a heavy workload this year.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,DIFFICULTY IS HEAVINESS
This situation is hard to bear.,DIFFICULTY IS HARDNESS,DIFFICULTY IS HEAVINESS
"The Weapons of Diplomacy, and the Human Factor",WHOLES ARE CONTAINERS,DIPLOMACY IS WAR
Americans are divided as to whether a third major party is needed in U.S. politics today,DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION,DISAGREEMENT IS DIVISION
The doctors at the CDC led the way to victory against the flu epidemic.,MANNER OF ACTION IS MANNER OF MOVEMENT,DISEASE TREATMENT IS WAR
"The cancer patient fought a long, hard, battle, but she eventually succumbed to her disease.",ACHIEVING A PURPOSE IS REACHING A DESTINATION,DISEASE TREATMENT IS WAR
A Triumph in the War Against Cancer,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,DISEASE TREATMENT IS WAR
"With nothing left in their leukemia-fighting arsenal, the doctors were down to Dilaudid, a derivative of morphine...",SUBJUGATION IS DOWN,DISEASE TREATMENT IS WAR
What separates the men from the boys?,ASSESSING IS MEASURING,DISTINGUISHING IS DIVIDING
The very thought of it makes me sick.,DIFFICULTY IS HARDNESS,DISTURBING IDEAS ARE DISGUSTING FOODS
That's bullshit!,DIFFICULTY IS HEAVINESS,DISTURBING IDEAS ARE DISGUSTING FOODS
It is smooth sailing from here on in in the application process.,ACCEPTING IS SWALLOWING,EASE OF ACTION IS EASE OF MOTION ALONG A PATH
It's all downhill for the rest of the course.,LOW STATUS IS DOWN,EASE OF ACTION IS EASE OF MOTION ALONG A PATH
force-feed the economy back to health,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,ECONOMY IS A BODY
The economy is falling apart.,UNCONSCIOUS IS DOWN,ECONOMY IS A COMPLEX STRUCTURE
"With The Economy Humming, Will Manufacturing Software Help Manufacturers Stay In Tune?",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,ECONOMY IS A MACHINE
"""Although we have a long way to go before we can put this recession behind us, the gears of our economic engine do appear ... to be slowly turning once again,""",THINKING IS MOVING,ECONOMY IS A MACHINE
A good education is a powerful resource.,EDUCATION IS A RESOURCE,EDUCATION IS A RESOURCE
"Apparently, I’m not the only parent who’s concerned about high stakes testing.",OTHER,EDUCATIONAL EVALUATION IS GAMBLING
"Like some it is supposed to serve, Massachusetts government has become flabby.",GOVERNMENT IS A DISEASE,EFFECTIVE GOVERNMENT INSTITUTION IS A HEALTHY BODY
"Our state government, a well oiled machine of efficiency.",EFFECTIVE GOVERNMENT IS A WELL-MANAGED BUSINESS,EFFECTIVE GOVERNMENT INSTITUTION IS A WELL-FUNCTIONING MACHINE
Randy has a plan to turn a bloated government of Washington bureaucrats into a lean and efficient government,ACHIEVING A PURPOSE IS REACHING A DESTINATION,EFFICIENT GOVERNMENT IS A LEAN BODY
the candidates came out punching,ACTION IS BEING IN A LOCATION,ELECTION IS A BOXING MATCH
"Beasley won the first round of Democratic primary for lieutenant governor in 1970, but failed to win a majority.",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,ELECTION IS A BOXING MATCH
"Too often it is post mortem head scratching, as if democratic strategists do not realize every candidate is a pawn on the national. chessboard",WHOLES ARE POSSESSORS,ELECTION IS A GAME
The GOP presidential race has a new front-runner: Gov. Rick Perry.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ELECTION IS A RACE
"This year's US presidential election is shaping up to be a very close race, with the incumbent currently in front, but his challenger close on his heels.",ELECTION IS A RACE,ELECTION IS A RACE
"At the turn, it's Obama by a nose.",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,ELECTION IS A RACE
"Noem sprints to election finish line with stop in Elk Point, SD.",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,ELECTION IS A RACE
"The race continues as Perry and Romney jockey for position, with Gingrich trailing behind.",COMPETITION IS A RACE,ELECTION IS A RACE
"With the official start of primary season, candidates were off and running as they sought to quickly raise millions of dollars for ad buys.",COMPETITION IS A RACE,ELECTION IS A RACE
The Iowa caucuses in January 2012 serve as the starting line of the marathon primary-election campaigns necessary ...,BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,ELECTION IS A RACE
Hutchinson the front-runner in 2014 governor's race,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ELECTION IS A RACE
...the fight for the White House is being waged on intensely local terrain...,ACTION IS BEING IN A LOCATION,ELECTION IS WAR
the war for the presidency is nearly over,ACTION IS BEING IN A LOCATION,ELECTION IS WAR
"Mr. Romney will likely fight hard in the state, given his family ties, but he has an uphill battle.",COMPETITION IS A RACE,ELECTION IS WAR
"Both sides girded for battle, as they knew the general election would be a hard-won fight.",ELECTION IS A GAME,ELECTION IS WAR
The underdog and his advisers plotted how best to overpower the incumbent.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ELECTION IS WAR
"Campaign Craft: The Strategies, Tactics, and Art of Political Campaign Management",INFORMATION IS CONTENTS,ELECTION IS WAR
He's bursting with excitement.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,EMOTION IS PRESSURE IN A CONTAINER
That joke is side-splittingly funny.,OTHER,EMOTION IS PRESSURE IN A CONTAINER
"As the argument continued, things really heated up.",ANGER IS PRESSURE IN A CONTAINER,EMOTIONAL INTENSITY IS TEMPERATURE
Their relationship cooled off and they soon parted ways.,SUBJUGATION IS DOWN,EMOTIONAL INTENSITY IS TEMPERATURE
His mother was always cold and unloving when he was a child.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,EMOTIONAL INTENSITY IS TEMPERATURE
They're very close.,KNOWING IS TOUCHING,EMOTIONAL INTIMACY IS PHYSICAL PROXIMITY
She's so cold towards him.,EMOTIONALLY INDIFFERENT IS COLD,EMOTIONALLY INDIFFERENT IS COLD
Ice-queen,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,EMOTIONALLY INDIFFERENT IS COLD
He is a man of fiery passions.,EMOTIONALLY INTENSE IS HOT,EMOTIONALLY INTENSE IS HOT
The argument really heated up when she accused him of losing the car on purpose.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,EMOTIONALLY INTENSE IS HOT
She's lukewarm about him.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,EMOTIONALLY MILD IS EXPERIENCING MILD TEMPERATURE
You have to set your jealousy aside.,OTHER,EMOTIONS ARE OBJECTS
He hid his love from her.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,EMOTIONS ARE OBJECTS
He's filled with jealousy.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,EMOTIONS ARE SUBSTANCES
She's overflowing with love.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,EMOTIONS ARE SUBSTANCES
"Democrats Push Through Historic, Controversial Health Care Legislation",POLITICAL PARTIES ARE CONTAINERS,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
The Senate voted 92-5 Tuesday to move the bill forward to a full vote later this week.,MANNER OF ACTION IS MANNER OF MOVEMENT,ENACTING LEGISLATION IS CAUSING MOTION ALONG A PATH
We are reaching the end of the house-buying process.,END OF AN ACTION IS THE END OF A PATH,END OF AN ACTION IS THE END OF A PATH
"Finally, all my educational goals are in reach.",ACHIEVING A PURPOSE IS REACHING A DESTINATION,END OF AN ACTION IS THE END OF A PATH
We are entering the last stages of filing for bankruptcy.,UNCONSCIOUS IS DOWN,END OF AN ACTION IS THE END OF A PATH
The welfare queens will suck this nation's coffers dry.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,ENTITLEMENT HOLDERS ARE LEECHES
"The ""takers"" in this society are leeches on the success of job creators.",ENTITLEMENT HOLDERS ARE LEECHES,ENTITLEMENT HOLDERS ARE LEECHES
The oil spill has caused a shock to the environment.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,ENVIRONMENTAL HARM IS PHYSICAL INJURY
Smog pollution is an environmental malaise.,ADDRESSING ECONOMIC PROBLEMS IS TREATING AN ILLNESS,ENVIRONMENTAL HARM IS PHYSICAL INJURY
Ecologists are nursing the Bay back to health.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,ENVIRONMENTAL HARM IS PHYSICAL INJURY
"In economic development, the equivalent of having a level playing field is equality of access to basic services.",EQUALITY IS BEING ON THE SAME VERTICAL LEVEL,EQUALITY IS BEING ON THE SAME VERTICAL LEVEL
It's what's on the inside that counts.,UNDERSTANDING IS DIGESTING,ESSENTIAL IS INTERNAL
She only has surface charm.,LESS IS SMALL,ESSENTIAL IS INTERNAL
The Bible clearly teaches that our struggle to live righteously is a struggle against the dark forces of Satan that seeks to rule us.,PROVING IS SHOWING,EVIL IS DARK
The dodo disappeared in the 1600s.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,EXISTENCE IS VISIBILITY
All the bridges that used to span this river are now gone.,ABILITY TO EVALUATE IS ABILITY TO SEE,EXISTING IS BEING PHYSICALLY AT THIS LOCATION
I can feel a headache approaching,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,EXPERIENCED STATE IS A PROXIMATE OBJECT
My symptoms went away.,SICKNESS IS DOWN,EXPERIENCED STATE IS A PROXIMATE OBJECT
I'm in love.,SEEING IS TOUCHING,EXPERIENCING A STATE IS BEING AT A LOCATION
She's out of her depression.,SAD IS DOWN,EXPERIENCING A STATE IS BEING AT A LOCATION
She's close to insanity.,ANALYZING IS DISSECTING,EXPERIENCING A STATE IS BEING AT A LOCATION
"When at rest, the computer goes into hibernation.",ABILITY TO EVALUATE IS ABILITY TO SEE,EXPERIENCING A STATE IS BEING AT A LOCATION
He's at an advanced stage in his studies.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,EXPERIENCING A STATE IS BEING AT A LOCATION
What state is the project in?,EXPERIENCING A STATE IS POSSESSING AN OBJECT,EXPERIENCING A STATE IS BEING AT A LOCATION
I have a headache.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,EXPERIENCING A STATE IS POSSESSING AN OBJECT
Should Welfare parasites be allowed to bleed working Americans for the rest of their lives without attempting to help themselves?,EXPERIENCING A STATE IS POSSESSING AN OBJECT,EXPLOITATION OF RESOURCES IS A PARASITIC INFECTION
"Again, if by any chance, we should ultimately win out in such a war, what would it cost us in treasure and in blood?",CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME,FINANCIAL RESOURCES ARE PHYSICAL RESOURCES
She gave him a push.,ASSISTANCE IS SUPPORT,FORCE TRANSFER IS OBJECT TRANSFER
He gave me a vicious kick.,ACTION IS BEING IN A LOCATION,FORCE TRANSFER IS OBJECT TRANSFER
A large force is needed to move a heavy object.,MORE IS BIG,FORCES ARE OBJECTS
You should form your words carefully.,OTHER,FORMING WORDS IS SHAPING
This is a well-crafted sentence.,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL,FORMING WORDS IS SHAPING
Promises should be articulated clearly.,PURIFYING IS CLEANSING,FORMING WORDS IS SHAPING
Break out of your daily routine.,OTHER,FREEDOM OF ACTION IS THE LACK OF IMPEDIMENTS TO MOVEMENT
Workers of the world throw off your chains!,ACTION IS BEING IN A LOCATION,FREEDOM OF ACTION IS THE LACK OF IMPEDIMENTS TO MOVEMENT
Do I need to spell it out for you?,INFORMATION IS CONTENTS,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
The theory is spelled out in chapter 4.,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
Follow the letter of the law.,UNDERSTANDING IS FOLLOWING,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING
"With a heavy Republican majority, Congress churned out bill after bill.",POLITICAL PARTIES ARE CONTAINERS,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"With a unified House and Senate, the well-oiled gears of government turn smoothly.",EFFECTIVE GOVERNMENT IS A WELL-MANAGED BUSINESS,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
"""I look forward to helping keep the legislative wheels turning smoothly in our 105-day session""",ASSISTANCE IS SUPPORT,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
Cloture would make the legislative gears turn smoothly.,BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL,FUNCTIONAL LEGISLATURE IS A FUNCTIONING MACHINE
The servers are back up after having been down for days.,ABILITY TO EVALUATE IS ABILITY TO SEE,FUNCTIONALITY IS VERTICALITY
Our President will chart a path to prosperity.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,FUTURE OF A NATION IS PATH OF BOAT
We will navigate the choppy waters of recession into smooth fiscal sailing.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,FUTURE OF A NATION IS PATH OF BOAT
'Pakistan's economy has ability to navigate through choppy waters',PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,FUTURE OF A NATION IS PATH OF BOAT
The rebels wrested control of the capital city from the ruling party in a bloody coup.,ACTION IS BEING IN A LOCATION,GAINING POWER IS GAINING A POSSESSION
Congress moved quickly to avoid a governmental shutdown.,ACTION IS BEING IN A LOCATION,GOVERNING ACTION IS MOTION
The state took a big step toward banning assault weapons.,ACTION IS BEING IN A LOCATION,GOVERNING ACTION IS MOTION
The legislature is considering an alternative approach to deficit reduction.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNING ACTION IS MOTION
Postal Service bill faces roadblocks,ANGER IS PRESSURE IN A CONTAINER,GOVERNING ACTION IS MOTION
"As citizens, we must work together with our government to advance the good of our nation.",GOVERNMENT AND CITIZENS ARE PARTNERS,GOVERNMENT AND CITIZENS ARE PARTNERS
"The poor deserve a hand up, not a handout.",ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNMENT ASSISTANCE IS A HANDOUT
"The government shouldn't just give handouts, it needs to encourage people to get jobs instead.",GOVERNMENT ASSISTANCE IS A HANDOUT,GOVERNMENT ASSISTANCE IS A HANDOUT
...trapping so many people in state dependency robs them of their human dignity.,NEGATIVELY EVALUATED CONDITIONS ARE HARMFUL AGENTS,GOVERNMENT ASSISTANCE IS A TRAP
[T]he federal government's welfare assistance programs intended to help those in need instead effectively trap people into dependence,GOVERNMENT AND CITIZENS ARE PARTNERS,GOVERNMENT ASSISTANCE IS A TRAP
Our country's poor are addicted to welfare.,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
We have a nation of welfare addicts who will always depend on the government for their next fix.,GOVERNMENT AND CITIZENS ARE PARTNERS,GOVERNMENT ASSISTANCE IS AN ADDICTIVE DRUG
The poor in our country need a boost up.,BEING IMPOVERISHED IS BEING AT A LOW LOCATION,GOVERNMENT ASSISTANCE IS SUPPORT
"In times of need, the impoverished should be able to lean on our government for support.",GOVERNMENT ASSISTANCE IS SUPPORT,GOVERNMENT ASSISTANCE IS SUPPORT
We need welfare as a safety net.,ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT,GOVERNMENT ASSISTANCE IS SUPPORT
The western world is drowning in an ocean of debt unlike anything the world has ever seen before,UNDERSTANDING IS DIGESTING,GOVERNMENT DEBT IS OCEAN
The government was toppled.,UNCONSCIOUS IS DOWN,GOVERNMENT FUNCTIONALITY IS VERTICALITY
The government fell.,SUBJUGATION IS DOWN,GOVERNMENT FUNCTIONALITY IS VERTICALITY
This responsibility falls squarely on the shoulders of the government.,GOVERNMENT IS A LEADER,GOVERNMENT INSTITUTION IS A BODY
"If the injustice is part of the necessary friction of the machine of government, let it go, let it go: perchance it will wear smooth--certainly the machine will wear out. If the injustice has a spring, or a pulley, or a rope, or a crank, exclusively for itself, then perhaps you may consider whether the remedy will not be worse than the evil; but if it is of such a nature that it requires you to be the agent of injustice to another, then I say, break the law. Let your life be a counter-friction to stop the machine. What I have to do is to see, at any rate, that I do not lend myself to the wrong which I condemn.",ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,GOVERNMENT INSTITUTION IS A MACHINE
"They had elected him (Jackson) to conduct the Government and to keep and remove its moneys, and he meant to do so on the principle that it was a simple machine.",GOVERNING ACTION IS MOTION,GOVERNMENT INSTITUTION IS A MACHINE
Rising food prices can topple governments,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
Afghanistan's government could collapse after 2014.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,GOVERNMENT INSTITUTION IS A PHYSICAL STRUCTURE
One of the worst-run businesses in the United States is also the largest business in the nation. The federal government is in financial disarray. It spends more than it makes and its investments are not based on sound financial principles.,NATION IS A BUSINESS,GOVERNMENT IS A BUSINESS
,NONE,POLITICAL UNREST IS A WILDFIRE
I believe in personal responsibility and the government shouldn't be a babysitter but I also believe in compassion for less advantageous people.,DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION,GOVERNMENT IS A CHILDCARE PROVIDER
"Can I decide what size soda I want to drink? No, that’s the nanny state’s job.",ANALYZING IS DISSECTING,GOVERNMENT IS A CHILDCARE PROVIDER
"Once the stage has been set, radical surgery will be required to actually remove the malignant tumor that Cancerous Government has become.",MANNER OF ACTION IS MANNER OF MOVEMENT,GOVERNMENT IS A DISEASE
to promote his fantasy that big government can cure our nation's ills.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNMENT IS A DOCTOR
The Syrian government is driving Syria into a dangerous zone.,BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,GOVERNMENT IS A DRIVER
The current Japanese government is steering the country toward Socialism.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,GOVERNMENT IS A DRIVER
"Signal left, turn right: central rhetoric and local reform in China.",IMPORTANT IS CENTRAL,GOVERNMENT IS A DRIVER
"""In my view, the federal government should lead the way.  The bill we’ve introduced requires the federal government to increase its use of renewable electricity and reduce its overall energy consumption in federal buildings, both new and old.  We can’t expect consumers to embrace energy efficient technology if their government does not do the same.""",LEADING IS A FORCE MOVING AN OBJECT FORWARD,GOVERNMENT IS A LEADER
Parents are so uneducated about health that they will follow the government down any misguided path.,UNDERSTANDING IS DIGESTING,GOVERNMENT IS A LEADER
Big Father: The Government as Parent,GOVERNMENT IS A PARENT,GOVERNMENT IS A PARENT
"Doctrine of Parens Patriae."" Parens Patriae means literally, ""parent of the country."" It refers traditionally to the role of STATE as sovereign and guardian of persons under legal disability.",GOVERNMENT IS A PARENT,GOVERNMENT IS A PARENT
The government is infected with corruption.,GOVERNMENT AND CITIZENS ARE PARTNERS,GOVERNMENT IS A PATIENT
We must cure our ailing democracy with an infusion of new politicians.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNMENT IS A PATIENT
"The US government loves you. In fact, it loves you so much that it’s willing shackle your legs together. Just to protect you – tough love, baby. Now, it may hurt a bit but just try to breathe through the pain. Remember – it hurts the government more than it hurts you.",BEING IN A HIGH SOCIAL CLASS IS BEING HIGH ON A SCALE,GOVERNMENT IS A PERSON
"A proper government is only a policeman, acting as an agent of man’s self-defense, and, as such, may resort to force only against those who start the use of force.",GOVERNMENT IS A POLICEMAN,GOVERNMENT IS A POLICEMAN
The government should cater to the needs of its citizens.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNMENT IS A SERVANT
Citizen Sheep Government Shepherds,GOVERNMENT IS A SHEPHERD,GOVERNMENT IS A SHEPHERD
"Such a power does not destroy, but it prevents existence; it does not tyrannize, but it compresses, enervates, extinguishes, and stupefies a people, till each nation is reduced to nothing better than a flock of timid and industrious animals, of which the government is the shepherd.",GOVERNMENT IS A SHEPHERD,GOVERNMENT IS A SHEPHERD
Obama and the Progressives do not believe this. They believe they must decide what is best. In their view Americans are sheep and they are the shepherd.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNMENT IS A SHEPHERD
"There can be no doubt that the federal government is the new slave master, something the Founding Fathers warned us against.",GOVERNMENT IS A SLAVE MASTER,GOVERNMENT IS A SLAVE MASTER
Withered government: leave it to the rich,CAUSING TO EXIST IS OBJECT CREATION,GOVERNMENT IS AN ORGANISM
"“Government is not a machine, but a living thing. It falls, not under the theory of the universe, but under the theory of organic life. It is accountable to Darwin, not to Newton. It is modified by its environment, necessitated by its tasks, shaped to its functions by the sheer pressure of life. No living thing can have its organs offset against each other, as checks, and live.""",ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,GOVERNMENT IS AN ORGANISM
"Government should be a referee, not an active player",GOVERNMENT IS REFEREE,GOVERNMENT IS REFEREE
"Obama, Dems flex muscles on energy policy as platform embraces options",DEMOCRACY IS A PLANT,GOVERNMENT POWER IS BODILY STRENGTH
China Using Government Muscle to Turbo Charge its Auto Industry,GOVERNMENT AND CITIZENS ARE PARTNERS,GOVERNMENT POWER IS BODILY STRENGTH
India government regains its muscle with reforms,ACHIEVING POWER IS MOVING UPWARDS,GOVERNMENT POWER IS BODILY STRENGTH
All these rules and regulations are obstacles to innovation.,DIFFICULTIES ARE IMPEDIMENTS TO MOVEMENT,GOVERNMENT REGULATION IS A BARRIER
The burdens of regulation on corporations hold down their profit margins.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY,GOVERNMENT REGULATION IS A BURDEN
The restrictive regulations are holding back innovation.,NEGATIVELY EVALUATED CONDITIONS ARE HARMFUL AGENTS,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
Any greater government regulation will only handcuff the industry and reduce the significant benefits hedge funds offer to the markets.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,GOVERNMENT REGULATION IS A PHYSICAL CONSTRAINT
The entrepreneur was suffocated by the all the onerous regulations he had to follow.,NEGATIVELY EVALUATED CONDITIONS ARE HARMFUL AGENTS,GOVERNMENT REGULATION IS SUFFOCATION
Small business in the United States is literally being suffocated by red tape.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,GOVERNMENT REGULATION IS SUFFOCATION
Gun control is an assault on our civil liberties.,GUN CONTROL REGULATION IS PHYSICAL HARM,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING
Every new bill the President proposes chips away at our freedoms.,MAKING A DECISION IS WEIGHING,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
Imposing martial law will undermine the very foundations of democracy.,NEGATIVELY AFFECTING A LAW IS CAUSING HARM TO A PHYSICAL STRUCTURE,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS DAMAGING A PHYSICAL STRUCTURE
The government overstepped a line when they proposed wiretapping citizens' phone lines.,BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Gay marriage is encroaching on our religious freedoms.,ILLEGAL ACTIVITY IS BREAKING A PHYSICAL OBJECT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS INVADING A TERRITORY
Overturning Roe v. Wade would steal away our right to privacy.,ENJOYING A RIGHT IS POSSESSING AN OBJECT,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS THEFT
,NONE,POLITICAL UNREST IS A WILDFIRE
The government's move to censor the internet is trampling all over our rights to free speech and freedom of the press.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRAMPLING ON AN OBJECT
